Password,argon2,bcrypt,sha256_crypt,md5_crypt,sha1_crypt
nW0zdzSXUivvUyNGjRqFryJu2dWBwuFAEqxE,0.0752253532409668,0.2302100658416748,0.43964338302612305,0.00025916099548339844,0.4372098445892334
Os5EP13guxXd0gaBVgRr7UgBc2rHnXXUsH1Z,0.07208657264709473,0.23021435737609863,0.43972301483154297,0.0002639293670654297,0.4374268054962158
8NTzW6vR718RO3B7qu98WARW5PKneD9LOopi,0.07374000549316406,0.23025226593017578,0.44129061698913574,0.00025725364685058594,0.4374125003814697
SWHAXvNRBBALAsf1L8O50K3GQScqgIXbhEty,0.0729377269744873,0.23018431663513184,0.4396400451660156,0.00025963783264160156,0.43735480308532715
UDOFptXBepIbrYpxX0gvs9cm48QqpuRyEPkz,0.0735630989074707,0.23022890090942383,0.4412062168121338,0.0002543926239013672,0.4373505115509033
A5D1q0tZYypXRLi0Dy8LlTNUh6bcAlJ2OXai,0.07258844375610352,0.2301924228668213,0.43969225883483887,0.0002551078796386719,0.4372420310974121
QWRxVhOCVAkVUFrmJxCoVwLsBXqptyK2LsRv,0.07364654541015625,0.23022127151489258,0.4397246837615967,0.0002579689025878906,0.4371466636657715
w99TYLh6dkgejrECekD5OlQipdjFxcyY1g93,0.07536959648132324,0.23023366928100586,0.43968820571899414,0.00026679039001464844,0.4371781349182129
pIHWauV7OrkdMQlwhoGxRO8ZnbgBt2iHvpls,0.07397246360778809,0.23020243644714355,0.4405050277709961,0.0002579689025878906,0.43761706352233887
eVfcqdMTJBAviQBYfgXFSR3Dlcp3IWT2PT79,0.07534027099609375,0.23020362854003906,0.4399430751800537,0.0002589225769042969,0.4384429454803467
eOSSbng8b5l6F72duGuNuPEPSX12cMhBUEb7,0.07149839401245117,0.23015761375427246,0.44054651260375977,0.00026917457580566406,0.4372293949127197
eAAWBOylzktcVSjoGpGM4FZY3FANs59I1KvM,0.07567977905273438,0.23022699356079102,0.43972182273864746,0.0002586841583251953,0.43761563301086426
QsgFoFkqBO2kCy4M7QNJ4YOLpnRRoRSld814,0.07204651832580566,0.23022007942199707,0.4396374225616455,0.0002617835998535156,0.43746232986450195
sUK1H4V0puhqwJyH7hUL9j3eWQiYSoBp190P,0.07677483558654785,0.23021793365478516,0.4418056011199951,0.00027489662170410156,0.43755650520324707
7SStQsozg0gxLGpMkLyxLEfWTyPb6Q7Ev5vZ,0.07464027404785156,0.23020005226135254,0.44035983085632324,0.00025343894958496094,0.4372673034667969
Lmd4E1GgCVpmPvqPKb2Lu42ZKqdCd2Movdaa,0.07201075553894043,0.23131060600280762,0.4399988651275635,0.00025391578674316406,0.43714427947998047
XatNTT9gwdM30gagS6TLCk0TXe5OyJ6T3lOR,0.07370948791503906,0.23016643524169922,0.4401817321777344,0.0002570152282714844,0.4374232292175293
cf4WDBsIlPzxL8ueiR9B1PbGieh2x0ErONUR,0.07207942008972168,0.23022794723510742,0.4397163391113281,0.0002543926239013672,0.4375278949737549
pFzZnPDOmAZY5qLFU2ODt39tDrGYbUo5UUsU,0.07086944580078125,0.23020410537719727,0.4401557445526123,0.00025391578674316406,0.4395475387573242
7FHHaDuqNBbZQc3D8xEsQ9XK0HkVY54zpOEi,0.07067060470581055,0.2301805019378662,0.43955039978027344,0.0002651214599609375,0.4374868869781494
kC2VGivoM0MM16wl7dP6BiaQmZVtziIO0kO9,0.07370924949645996,0.23020315170288086,0.4401059150695801,0.00026297569274902344,0.4387204647064209
nbXWpqBNNd5w7W7iwokLhmrYMNFNhotgjCuv,0.0742180347442627,0.2302234172821045,0.43973612785339355,0.0002548694610595703,0.43737220764160156
PqUK8ikYGgnqhHfzn3LQjMKUVpRLV6kgMvlk,0.07494330406188965,0.23016667366027832,0.44132518768310547,0.0002582073211669922,0.43729281425476074
3gACzdAXv3pcT2rwIlNejYrOJVIsU5Hwv81j,0.0740818977355957,0.23053693771362305,0.4397084712982178,0.0002543926239013672,0.4376671314239502
rIimQO9Ba0LJbtADMAMVqojqvWJRGltu3tCQ,0.07191729545593262,0.2301790714263916,0.44007182121276855,0.0002543926239013672,0.4374246597290039
s4eYY0DlJnLM91NxSM06xmYqf0GZGXjxL605,0.07379341125488281,0.23023104667663574,0.43985700607299805,0.0002620220184326172,0.43724584579467773
bHRiEWeKiYqh4nEBbh1ME6rit4kpLlMFEQwB,0.0744028091430664,0.23023462295532227,0.4401569366455078,0.00026106834411621094,0.43717288970947266
mlq6intgb74vVlOR8kBV86TsD7qcDRim7mAP,0.07399868965148926,0.23018288612365723,0.44008755683898926,0.0002574920654296875,0.4372737407684326
F2VsEVxKovXhIIofkx3JxMJaZQwaELNkLJta,0.07115459442138672,0.23020243644714355,0.43966174125671387,0.0002541542053222656,0.43716907501220703
5Emea3oM8Bjs5nhRzECDEojgh9QrBt4VT0sC,0.07186388969421387,0.23056912422180176,0.44002795219421387,0.00025463104248046875,0.4391932487487793
yvliR5xCEfjv8So6dTbPrHhNKXUByOFNGZfD,0.0711815357208252,0.2302091121673584,0.43982791900634766,0.0002608299255371094,0.43715906143188477
X47x0sOSsKY0UN8dPhFakadt5rpclc8oJiDh,0.07503557205200195,0.23019838333129883,0.44138407707214355,0.00026106834411621094,0.4376039505004883
JBOO60YnFvobQF3iKWOYARIZUBwbnYlYCmNo,0.07396340370178223,0.23017239570617676,0.4405031204223633,0.00025582313537597656,0.43720364570617676
c5t522uwnhGYFy54dFMMNuWZRcYUXsO4O9vh,0.07459235191345215,0.23015666007995605,0.44162487983703613,0.0002529621124267578,0.43721747398376465
bCrsnnMfbbbnRfGxh26PYxDu6LX3WZjKipps,0.07592296600341797,0.23019814491271973,0.44043993949890137,0.0002543926239013672,0.43733930587768555
JdVrdrEprJWI7z1Qzc8PjdaArBMhGO3oi80z,0.07422137260437012,0.23171234130859375,0.44007253646850586,0.00025582313537597656,0.4378819465637207
Jbepb0HJfmAEvy1RD5ALWHqH8mEEvyF8g1pn,0.07304692268371582,0.2302265167236328,0.4400825500488281,0.0002567768096923828,0.4371604919433594
YbPDE5uxUijEYFw3VGmOWv2bhnpeIp22RPJD,0.07655072212219238,0.23022103309631348,0.4399685859680176,0.0002536773681640625,0.43761491775512695
hu9eXFOnKneqNSIgsCUgg9LQg00LIeJ0wfmg,0.07359933853149414,0.23024892807006836,0.4401392936706543,0.00026726722717285156,0.437366247177124
MG7i4pwCM9a6ssmptrRD7ECdSuxvSNKElxH9,0.07155442237854004,0.23018097877502441,0.44013357162475586,0.0002760887145996094,0.4372885227203369
NmFXB6SGB0Aya0Yyd2uygft9bEZqCltV1YGK,0.07335829734802246,0.2301640510559082,0.44178009033203125,0.000263214111328125,0.4372670650482178
o3zwqvdtWUabaQCFg1xd52E93WYZmk9TIftU,0.07271504402160645,0.23022198677062988,0.4396498203277588,0.00025534629821777344,0.43732261657714844
ozFKCouk9uEFCqDEneGldBRejagcER5g1Eou,0.07179927825927734,0.23018169403076172,0.4414362907409668,0.0002567768096923828,0.43773555755615234
uiHFM2J5r3y1d7MijVqN3HxjBcT1z9OHkQex,0.071929931640625,0.23019814491271973,0.43964314460754395,0.00026106834411621094,0.43761229515075684
HJsQkdetEzP4eiRabcwTqwc3vEmHjD2N5tru,0.07253336906433105,0.23137331008911133,0.44055676460266113,0.0002574920654296875,0.4373204708099365
RtpjRyWBwuDvMpuPLJXkthGwoVKKLct0NkKh,0.0755770206451416,0.23021697998046875,0.4402177333831787,0.0002551078796386719,0.4371640682220459
hCKHTy0YkFxsYUqmpIkk24pE4A6c5rdAUbm6,0.07518601417541504,0.2302076816558838,0.4399838447570801,0.0002551078796386719,0.4372713565826416
k0ql3itufQc0eXl4DUSp22Jcb2KsJN9CHJyI,0.07512807846069336,0.23019123077392578,0.4396021366119385,0.00025773048400878906,0.43752551078796387
ZP1n9l7bb3kUeDScpceeS5LFIUzAKcdooj9B,0.07205414772033691,0.23015999794006348,0.44008827209472656,0.00025916099548339844,0.4374516010284424
wejGogJuaPsb5TSw4OgJJulsqGPghShTGjUx,0.07187628746032715,0.23023653030395508,0.4409184455871582,0.0002601146697998047,0.4378852844238281
dKB3E0SETs1nQxH3OmEk7FqyMhmDIDlU0HFc,0.07556509971618652,0.23025107383728027,0.43967413902282715,0.00026035308837890625,0.43735241889953613
UOY5ubBL4Esjn4mEzaYFZ1FN8ZCFrszG4ldX,0.07519340515136719,0.23019886016845703,0.44208335876464844,0.0002541542053222656,0.43722963333129883
ZrjbHi9PBHC58XwdttZfvqvgbg91yMg4MHs2,0.07073736190795898,0.230180025100708,0.4398057460784912,0.00025725364685058594,0.43753862380981445
pvVL3nEXF7nugvgfulwaIlQ7qX6fHij9I12R,0.07123303413391113,0.2317652702331543,0.4401662349700928,0.00025844573974609375,0.4376707077026367
lq7kzY07JMPYVmnCRxk5igR6A659uheeES7S,0.0738224983215332,0.23020219802856445,0.4400455951690674,0.00025653839111328125,0.4375882148742676
K7QneErMhBIUaAxhbisNlbKo84zpk0cpjufP,0.07152509689331055,0.2301797866821289,0.43964385986328125,0.00026702880859375,0.4373335838317871
d7JHtG9XHmNo0i1tlOsk45vLhIGtz9nAY8PY,0.07566547393798828,0.23019766807556152,0.4400749206542969,0.00026607513427734375,0.43889760971069336
yFmFmNlpu6CZSHX9rKYZzJ99ARGOlFGuTzME,0.07094025611877441,0.23017239570617676,0.44040560722351074,0.00025653839111328125,0.4372429847717285
XrQEDedIK2XXq4Nzo0e94p79pkRSM6xjakoV,0.07106280326843262,0.23018503189086914,0.439774751663208,0.00025343894958496094,0.4373326301574707
BgLeypbEubd7h4lQA2I7JS5AXZBY0hS5jQIh,0.07296299934387207,0.23022103309631348,0.4404177665710449,0.0002758502960205078,0.4372422695159912
Y8LXD5dio6gJc2Auu0SKtkj57vcIpo5DSJnd,0.07337307929992676,0.23020482063293457,0.44009971618652344,0.0002570152282714844,0.4371981620788574
lt22gtsjXj82j3QcTR1uOPIJKXLvzXvMD8E4,0.07589578628540039,0.23020505905151367,0.43963193893432617,0.0002543926239013672,0.43744635581970215
ne1iak7Lahsd4o455EdNV2B2EhIKf6cMACSZ,0.07677721977233887,0.23186540603637695,0.44048595428466797,0.00025582313537597656,0.43757009506225586
mDdt8PNBpsallyytbjxS3Om5nPcagAGBzDli,0.07293105125427246,0.23020410537719727,0.4396688938140869,0.0002684593200683594,0.43727850914001465
yFiMNC0RFMuYgTdOIRDnbffN10RAApaaUqtO,0.07565832138061523,0.2302110195159912,0.4396822452545166,0.00025534629821777344,0.4372372627258301
IcYzMyTsb4ChdovKB9GxBia2b7Nkmm97ez75,0.07613992691040039,0.23053288459777832,0.4400808811187744,0.0002601146697998047,0.43912243843078613
KRpjoCz3Bl9qWEXf5cZky3WmDpTJINOc3TRu,0.07496762275695801,0.2302095890045166,0.44010400772094727,0.0002574920654296875,0.4373779296875
ggimcCNvakOpgc2io7PNUtEPQbEtF8cDBScb,0.07064318656921387,0.2302076816558838,0.44014859199523926,0.00025463104248046875,0.43735218048095703
7n1dNAARrmObZvnDbsIdYHhpWU3UbQmh3N5B,0.07495832443237305,0.23020291328430176,0.4400670528411865,0.0002543926239013672,0.43722009658813477
tFLgSqoufG3qbXfos6ORXcuatjzB1qKJQ5Ae,0.07242083549499512,0.2301790714263916,0.44182395935058594,0.0002570152282714844,0.43730688095092773
LrltUMvsrt2GoLWxWLw3t8L37hsZP0hhs44s,0.0743856430053711,0.2301795482635498,0.4402272701263428,0.0002918243408203125,0.4371757507324219
oaJh0arLYTaCQb73XgWMWdu3AkFEm0e5GkCV,0.07139801979064941,0.230255126953125,0.4401662349700928,0.00025343894958496094,0.43749022483825684
mL9mwTG6ha8bZTYPhTMqLaK7DU6PmMsmm5tW,0.07300472259521484,0.23017144203186035,0.439711332321167,0.00025391578674316406,0.43764805793762207
PPpexiNGj04zUruxlsoVHFxTklAptZLBRFx5,0.07411670684814453,0.23018860816955566,0.4407780170440674,0.0002810955047607422,0.4376955032348633
dHgP6DH8321hqnGZeIqOdyY7t3jv9E1m4LXo,0.07451868057250977,0.23017644882202148,0.4397425651550293,0.00025534629821777344,0.4373154640197754
dDvLIX3w2R2Q3wDa0HlHu4YEVNzFcSo0JyBf,0.07497644424438477,0.23020029067993164,0.4398829936981201,0.00026488304138183594,0.43726634979248047
OKXtu2H86UXPXAiMinzMMX4S9AP8xQaZ1dHh,0.07355976104736328,0.23021531105041504,0.43958091735839844,0.00025534629821777344,0.4372539520263672
P53fPO2X9UglJb2CgcIpmMzGd1pT4J1fQkMI,0.07372498512268066,0.23055171966552734,0.43965959548950195,0.0002543926239013672,0.43776941299438477
vi9aTqwThcEl8EWkszl17OKAf8CMrrJWoFUb,0.07050108909606934,0.230210542678833,0.44005894660949707,0.0002543926239013672,0.4374053478240967
zaaa2IJdwiXj2kNHAHuRHILxdgC4V2TGuzVt,0.07212519645690918,0.23018765449523926,0.4396693706512451,0.000274658203125,0.437335729598999
0eLavCdTuUr8RoDelfDzpnsLghlArGeVEVK9,0.07207584381103516,0.23131775856018066,0.4400324821472168,0.0002567768096923828,0.4372107982635498
kRgSGmEJhDDaqSJk8U8kKuOXDh2vivNFOjuR,0.07514262199401855,0.23022675514221191,0.4401071071624756,0.00025343894958496094,0.437288761138916
XtAvRW6yvVi1PjFR0RXAcJkhwATWIrUxdTOq,0.07695674896240234,0.23021483421325684,0.4399867057800293,0.0002586841583251953,0.4372549057006836
8JDFU1KS9MDj3zmowIe3eOU6Yy1xRGZnIn0s,0.0705876350402832,0.23051834106445312,0.4396018981933594,0.0002663135528564453,0.4388408660888672
aTgA9fbn4FoJbql9AL0gGdoRdSLpb0IJyr2Q,0.0749516487121582,0.2301933765411377,0.43972253799438477,0.0002579689025878906,0.43767261505126953
UbWtZguerL04HByNhW2ckhj8vUcQ8cX08Ze8,0.07062625885009766,0.23019886016845703,0.43979668617248535,0.0002562999725341797,0.43721818923950195
ExqGz5UuHQEHCdjmiwQ5MnGN474CbclIHgIJ,0.07201051712036133,0.2301805019378662,0.4403102397918701,0.00025844573974609375,0.4373154640197754
06n2R1FwUF3y9BUfRXaCDKEgWwxxWImEQGLR,0.0711660385131836,0.23019099235534668,0.44126367568969727,0.0002548694610595703,0.4373025894165039
g58vJCMDWxb1WW7uQL0IZcq2eHs32DFVgrb8,0.07193493843078613,0.23017263412475586,0.4396047592163086,0.00026154518127441406,0.43719983100891113
j6HlUjJXOKgo06XDfzQq0Ya2apdBmrwt58aP,0.07123684883117676,0.23020458221435547,0.43996286392211914,0.0002689361572265625,0.43737149238586426
7xP96HMaHlQXN8LclbhJMfazuLCyXbObGMZi,0.07402420043945312,0.2301950454711914,0.4402644634246826,0.0002574920654296875,0.4376411437988281
s2cosJSKWD5En9kbMuqz2t1vhRFhGiwkkpsq,0.07320308685302734,0.23143434524536133,0.4397096633911133,0.0002574920654296875,0.4375770092010498
jJANlYtBFaWCCnV6CnBS7QXElDGYNaqxvliu,0.07154011726379395,0.23015856742858887,0.4403095245361328,0.00025391578674316406,0.4388871192932129
eQl57XXYYpeXqk3u1EuMUhRkDIJ3up7Nbsnm,0.07328557968139648,0.23022222518920898,0.4401392936706543,0.0002620220184326172,0.43721628189086914
B4YH3OnVF25aaxbGbL6hKfFBa78SwmRylABU,0.07512187957763672,0.23021316528320312,0.43967533111572266,0.00025582313537597656,0.437175989151001
9g3Boitc4ehTK0OAytdUIRHcDI30wZ53WYcB,0.07430171966552734,0.23021340370178223,0.4401063919067383,0.000255584716796875,0.437300443649292
D7SwnxSQEq7SMhjYQJldAvieHGknLuKfJmgl,0.07100582122802734,0.23021697998046875,0.4401383399963379,0.00026154518127441406,0.43723273277282715
aRJdPDnormM2tkjHXJLAn5DEgb7ugzRZEyof,0.0735628604888916,0.2301630973815918,0.440155029296875,0.00026035308837890625,0.437652587890625
IrAzomlBTFIG68mWL5HodYUyXtIzP1i2RDmT,0.07547187805175781,0.2301790714263916,0.44171786308288574,0.00025272369384765625,0.4374728202819824
j0yMQ4Z0UMHC54GLsoGEaEhqSFMxCRmb1JSy,0.07093119621276855,0.23020124435424805,0.44049859046936035,0.00025343894958496094,0.437117338180542
AHeWmZJsL8WIHSq7a30LNZmSvESdHo6dOGlx,0.07357192039489746,0.23017334938049316,0.4397892951965332,0.0002586841583251953,0.4373054504394531
8okICko8hJwDLhvUe1nJj6k3Trzxu31BxK0e,0.07220673561096191,0.23021268844604492,0.44013142585754395,0.000263214111328125,0.43718957901000977
cvNWNAI2GpE01TJ7M5KLFWWrAf4dBq0LQ6Wd,0.0753018856048584,0.2302258014678955,0.43961572647094727,0.0002570152282714844,0.437514066696167
actgHtv1ymEgm6nXtJvXgOrGXT3pXGhDVtUg,0.07122492790222168,0.230238676071167,0.43975162506103516,0.00025582313537597656,0.4388270378112793
i0COePArL3G6d5EH8bLzzwUPZhB94r7EN73i,0.07318496704101562,0.23022127151489258,0.4405531883239746,0.00025200843811035156,0.437237024307251
Lv3lbxtgDJin0Es9vkuMQexXy4iFMZxJvBKB,0.07364797592163086,0.23016715049743652,0.44167566299438477,0.00026535987854003906,0.4373955726623535
e7Zzjl4D43jLQuXOuatEWixQ67BYIKLQrtdn,0.0778357982635498,0.23017191886901855,0.4405028820037842,0.00025963783264160156,0.4371960163116455
9IMd8q6fKCy84aEpICsAyAoXHGhcch5GVyBi,0.07069611549377441,0.2301955223083496,0.4398319721221924,0.0002579689025878906,0.4371926784515381
42L5ElBOX7lJbiQlzQAtbhesUHT8rzcc4aTO,0.07387423515319824,0.23019075393676758,0.43965959548950195,0.0002655982971191406,0.43780517578125
W28YC1LKKfk4d7Jo1boxgFW1dratdsznl5II,0.07417798042297363,0.23021626472473145,0.4400675296783447,0.0002593994140625,0.43729519844055176
EighpL7vdKnbkjJu16EdCRdGNZBpookQwv7U,0.07448267936706543,0.23021841049194336,0.4401671886444092,0.0002536773681640625,0.43753886222839355
BifmvFDDQNU9YcL8RZxJnuBRAZ4ZkJxvNHaB,0.07230448722839355,0.23061251640319824,0.43970513343811035,0.0002715587615966797,0.4373435974121094
iBUqiNjlEKMPjt8dm5Etgn8x9SDiTX6hFKWX,0.07089853286743164,0.23022103309631348,0.43976283073425293,0.0002739429473876953,0.43729496002197266
W0fH6ZWNdUD04zRXdw5qDq1gAfYZt1AUvUS5,0.07401919364929199,0.23019719123840332,0.43978214263916016,0.000255584716796875,0.43715858459472656
jagBjZcAtyAOjDZSlFAhRmuWpGMqfZ8SPiY1,0.07453608512878418,0.23018765449523926,0.4417698383331299,0.00025463104248046875,0.43752145767211914
U9TBRNpbKDfeVY06SUCRPYf9Brwfm7QR0B8K,0.0713353157043457,0.23023509979248047,0.44005513191223145,0.0002608299255371094,0.4373016357421875
aAv3F79FEOdIp30zcWZZVWjuZsRo35phdJS9,0.07412123680114746,0.2301790714263916,0.4413318634033203,0.0002548694610595703,0.4374656677246094
QJMKhu35Ogc7slNhiHlKAkNrtaaDx6afDtW6,0.07443737983703613,0.23023343086242676,0.44039392471313477,0.00025463104248046875,0.4372596740722656
0mTYl59gTgj1pNDWvvpWKOSpAJsj2pM1g8JC,0.07400107383728027,0.23021626472473145,0.4397857189178467,0.0002548694610595703,0.4371366500854492
QRTBgCorNOErLsug659C5mCA48V9wEagcvj6,0.07047653198242188,0.2305467128753662,0.43967175483703613,0.0002694129943847656,0.43846917152404785
4M1dfCnHntvumeWQbWSgLaO5KyxtZrkQbHp0,0.07295989990234375,0.2301626205444336,0.44020795822143555,0.0002677440643310547,0.4378061294555664
ym3MGqwcXAEvZENdFkqsmxfvNd5I0N7w4RB1,0.07367086410522461,0.2301630973815918,0.44018101692199707,0.00025272369384765625,0.43923115730285645
538p2TyIc1veUjIdTOHQFpCjTC845ZwCBJA2,0.07277679443359375,0.23018813133239746,0.4402339458465576,0.0002548694610595703,0.4372832775115967
VGOWFmRGkx75ENw0fUHElOtNu0EhTNpZeY43,0.07076358795166016,0.23020410537719727,0.440093994140625,0.0002570152282714844,0.43744349479675293
lPfXNlxT0IiMbhdNcZvD0MK5iFLWCTYGKR4i,0.0719156265258789,0.23021960258483887,0.4399564266204834,0.000255584716796875,0.4373359680175781
AjHrBpwdjnFIPXzVWRuTXz8dhNAeYVCihDJg,0.07364177703857422,0.2305009365081787,0.44135165214538574,0.0002570152282714844,0.4372446537017822
chjVPXs4gd1Qyj3NcMSWlHjjDrHEqLP5v0Oo,0.0754997730255127,0.2302100658416748,0.4401206970214844,0.00025391578674316406,0.437488317489624
I6zg9V04LEGf21XQybSkGXgJQxVgmDgLenYm,0.0736551284790039,0.23018670082092285,0.4396939277648926,0.0002548694610595703,0.4373481273651123
tfhOKQdHBPMAKVsxDGSD098FJe9tq4WfEecP,0.07074666023254395,0.23018717765808105,0.4397156238555908,0.00025844573974609375,0.437288761138916
Wk0GBNNWNA1dVilEkHTJPO9ciwi6i4DOHmzL,0.07054352760314941,0.23018598556518555,0.4403247833251953,0.0002586841583251953,0.43750715255737305
aLBtfZzGM82u2xWApqZcDLrypRsMw6oA7fYN,0.07211136817932129,0.23020267486572266,0.44009900093078613,0.0002617835998535156,0.43888115882873535
xAQM0ZJubTsHPz1OcQmSUM6GnxygzkTD742A,0.07519197463989258,0.23055005073547363,0.4400508403778076,0.00025725364685058594,0.43715548515319824
dFYVEVcyjImgLAD0pmYsc0R89ptlTs1oTO4r,0.0762639045715332,0.23018431663513184,0.441939115524292,0.00025391578674316406,0.437654972076416
1KjlNibcnpAWhGsAtin2Jbvxp0adXbiXMBQU,0.07359647750854492,0.2301640510559082,0.4397411346435547,0.0002543926239013672,0.4375734329223633
kbhISAH5YSwU0T4ogYEVqUlHfwyZmUR9ubkB,0.07109737396240234,0.23018765449523926,0.43975114822387695,0.0002579689025878906,0.4372427463531494
A2nwZ7QffksppCWGYRvYePRT8Ya6GkB7cyaD,0.07372546195983887,0.23023271560668945,0.4399538040161133,0.00025653839111328125,0.43718743324279785
NSjfKFntKIcCUGvYK5nZSxC2iCZ8kQtXkEsN,0.0738060474395752,0.23024892807006836,0.4400205612182617,0.00026106834411621094,0.4372258186340332
PzyBvNQLH4wRb73yOuXmOlyoReaeFoOyr9ii,0.07519054412841797,0.23023390769958496,0.4397392272949219,0.0002541542053222656,0.43746256828308105
CmK26TIErcbZK8woOR6Zd1dGk4yRwq4xb0Xb,0.07415652275085449,0.23020195960998535,0.4396793842315674,0.00026035308837890625,0.43742799758911133
RIgfVcHZXnNp0tsBkBGpyM8VgS9ONCC5ibjw,0.0721437931060791,0.23016834259033203,0.4396681785583496,0.00026106834411621094,0.43719911575317383
7hHWLO7P1k5pmc5mWmVeB4Bo5rPd6IYZThu1,0.07318902015686035,0.2301950454711914,0.440105676651001,0.00026702880859375,0.4374198913574219
mXeE3xzrzd5oEmaF9G1e6GacvmeMQLPjHxC8,0.07487678527832031,0.23019695281982422,0.4396326541900635,0.0002734661102294922,0.43712878227233887
YuaA7yytSzwddFZ8c7qzjJlhSKtIcHrilSRt,0.07056522369384766,0.23018503189086914,0.4396669864654541,0.0002541542053222656,0.43731689453125
efteaqS56iWTdDlU9GPPgvrHujanZ1R2mUep,0.0728921890258789,0.23018407821655273,0.4397435188293457,0.0002620220184326172,0.43723320960998535
d0iOASIgufwvNami0bUo1EIqhg9xukkSkvFU,0.07096099853515625,0.23018360137939453,0.4400625228881836,0.0002543926239013672,0.4372248649597168
r8zqx6xoxyqkeLNWcUfswKlIjEEVCl8HeSel,0.0737459659576416,0.23134922981262207,0.4397315979003906,0.00025963783264160156,0.4377110004425049
cOw2Luor7G9NyYrDUoIMYrFreqSrXmX2Hhw8,0.07561969757080078,0.23021578788757324,0.4400002956390381,0.0002689361572265625,0.4372553825378418
ZQQ3PPTnWmo2nTCOafItHqXsOBT63wPkR3Ao,0.07914233207702637,0.23019862174987793,0.43961524963378906,0.00025725364685058594,0.4372718334197998
8V8KPLdpC0pDb9JeLqhKzWrU5yW6skVQQP4f,0.07401895523071289,0.23020339012145996,0.4397556781768799,0.00025343894958496094,0.43735623359680176
ZR2wa0PQIOGmNYz5LgWp5QDu2FJCzWUelL4t,0.0723106861114502,0.23020696640014648,0.4397270679473877,0.00026226043701171875,0.43727660179138184
MDcc3mNRUZ3rzq3i90OYf885uDvD4hvJMLjZ,0.07434868812561035,0.23020005226135254,0.43969154357910156,0.0002567768096923828,0.43724656105041504
U9o9ncqDXlR3T8jrIUAqjqrqU3XK2fsysAF9,0.07365751266479492,0.23019647598266602,0.4401509761810303,0.0002605915069580078,0.43767762184143066
SQTZNTQW6mLcEUWvh9JRT47AN7Wqt3bc1uB6,0.07049822807312012,0.23022985458374023,0.4401125907897949,0.00026917457580566406,0.43724966049194336
qHswET8BZjokQqllITG6w0M20hntsH25j2nR,0.07366180419921875,0.23022198677062988,0.4399993419647217,0.0002543926239013672,0.4372749328613281
AWF5t4HhAhPACLR7lJIgftvLgnE1xNOk8SEz,0.0732581615447998,0.2301938533782959,0.44177794456481934,0.0002589225769042969,0.4371974468231201
asjZBeCf5njqNk2tlMcnFdh7DxJ7sIMksJAV,0.07283592224121094,0.23053383827209473,0.4400966167449951,0.0002541542053222656,0.43735551834106445
ix1avCck372HAukqhnH65VLMTA7CRGcX5bc8,0.07275748252868652,0.2302236557006836,0.4401981830596924,0.0002613067626953125,0.4372396469116211
kEU7gALoKh0GMnwBGgDGTTE9qeGzI8aB0hCd,0.07070255279541016,0.23019623756408691,0.44010400772094727,0.00025963783264160156,0.43880510330200195
doQ8z6eotAtiiiVhVaC6rOPZjIJWTFp9g2YH,0.07232809066772461,0.23020386695861816,0.4400768280029297,0.000255584716796875,0.4376354217529297
9J1QCYCB9Fuje7GfFpDK7fahrEnfnkWKg5A8,0.07571673393249512,0.23018383979797363,0.440096378326416,0.00025391578674316406,0.4373619556427002
6i9Upcu7DO7lBtmwfpwL2QuVDPTVPTzTLhzy,0.07413101196289062,0.23017120361328125,0.44002556800842285,0.00025391578674316406,0.44127511978149414
jZQmO6NGMyIpfUlFBy6eX106ke2pA4mjqNzh,0.07267236709594727,0.23020291328430176,0.43987369537353516,0.0002639293670654297,0.43755316734313965
aTAUC59ssU4cHItzibU12EpuX5GNIh490zig,0.07106471061706543,0.23015928268432617,0.43987607955932617,0.0002620220184326172,0.437633752822876
r29EyJmXfPlMiqg0XdaVqo6pZNgbIJkaxSH6,0.07203817367553711,0.23024702072143555,0.4398791790008545,0.0002589225769042969,0.43721914291381836
tNttSaiW6pk7R0x7QYELwGrYeUavTWZMWc4z,0.07063174247741699,0.23017668724060059,0.43967270851135254,0.0002543926239013672,0.43773341178894043
4JDh3umKtO2uunfBHrJc9r6aoct3sb4xfLk4,0.07544803619384766,0.23018789291381836,0.4397416114807129,0.0002551078796386719,0.4372587203979492
mpt6JypntZT7vMRv9djdwAsxj8T8E5vLc1ju,0.07047319412231445,0.23020362854003906,0.44007277488708496,0.00026679039001464844,0.4373617172241211
kknjPxeT7RyCBtlAzD6G15SwuM1JEKw14eV6,0.07248377799987793,0.23054075241088867,0.4401819705963135,0.0002617835998535156,0.437286376953125
VlJ6Ahsmedg6e7gRwSWlmWpmTqgD5sLzR8vK,0.07436776161193848,0.23057341575622559,0.439664363861084,0.000255584716796875,0.43885350227355957
4lVttZ21d4O5Ltub4r7wgtgnNquafPHms6bi,0.07377123832702637,0.23024272918701172,0.4396860599517822,0.0002593994140625,0.43721938133239746
TPf7ri826ak58ADCZEwmubHo8weWVUI7g2dE,0.07349109649658203,0.230210542678833,0.442030668258667,0.000270843505859375,0.4376397132873535
xrKnZuguYODCF2V5XJxrRVQjmYlHdrnuqEaT,0.0742788314819336,0.23021578788757324,0.4401881694793701,0.00025391578674316406,0.43750643730163574
p5bbPCefHj01VkhKgIkcT3unHr4YLffbEMtn,0.07342791557312012,0.23019623756408691,0.44212985038757324,0.0002837181091308594,0.4371907711029053
